inventory_year,survey_unit,county,plot_number,tree_number,diameter,height,SPCD,log_height,log_diameter
2022,3,25,1121,15,9.906,9.144,97.0,2.2130979264925097,2.293140634166046
2022,3,25,1121,31,13.716000000000001,10.972800000000001,97.0,2.395419483286464,2.618563034600674
2022,3,25,1121,34,4.318,4.2672,97.0,1.4509578744456126,1.4627923320926155
2022,3,25,3322,1,17.526,15.8496,97.0,2.7631442634117818,2.863685492633659
2022,3,25,3322,2,9.906,7.62,97.0,2.030776369698555,2.293140634166046
2022,3,25,3322,3,5.08,3.6576000000000004,97.0,1.2968071946183546,1.6253112615903906
2022,3,25,3322,4,24.13,17.6784,97.0,2.8723435553767733,3.1834558796369405
2022,3,25,3322,5,40.386,22.86,97.0,3.1293886583666644,3.6984831902566313
2022,3,25,3322,7,17.018,13.411200000000001,97.0,2.5960901787486153,2.8342716074273655
2022,3,25,3322,9,23.368,10.668000000000001,97.0,2.3672486063197677,3.15136756508544
2022,3,25,3322,11,19.812,11.277600000000001,97.0,2.4228184574745786,2.9862878147259915
2022,3,25,3322,12,19.05,15.5448,97.0,2.74372617755468,2.94706710157271
2022,3,25,3322,13,20.32,15.5448,97.0,2.74372617755468,3.011605622710281
2022,3,25,3322,14,20.066000000000003,16.4592,97.0,2.8008845913946283,2.9990268405034213
2022,3,25,3322,16,22.098,14.325600000000001,97.0,2.6620481465404127,3.095487106690983
2022,3,25,3322,19,25.146,15.24,97.0,2.7239235502585,3.2246988381709896
2022,3,25,3322,21,23.876,17.0688,97.0,2.8372522355655034,3.1728737703064036
2022,3,25,3322,22,12.7,10.668000000000001,97.0,2.3672486063197677,2.5416019934645457
2022,3,25,3322,26,27.432000000000002,17.3736,97.0,2.8549518126649045,3.3117102151606193
2022,3,25,3322,27,18.034,15.8496,97.0,2.7631442634117818,2.892258865077715
