plot_sequence_number,inventory_year,survey_unit,country,plot_number,tree_number,diametr,height,log_height,log_diametr
1192967968290487,2023,2,9,1031,23,8.1,49.0,3.8918202981106265,2.0918640616783932
1192967968290487,2023,2,9,1031,25,9.4,44.0,3.784189633918261,2.2407096892759584
1192967968290487,2023,2,9,1031,26,11.7,44.0,3.784189633918261,2.4595888418037104
1192967968290487,2023,2,9,1031,28,7.2,45.0,3.8066624897703196,1.9740810260220096
1192967968290487,2023,2,9,1031,29,7.4,42.0,3.7376696182833684,2.0014800002101243
1192967968290487,2023,2,9,1031,31,9.2,52.0,3.9512437185814275,2.2192034840549946
1192967968290487,2023,2,9,1031,33,5.4,40.0,3.6888794541139363,1.6863989535702288
816546007290487,2022,2,9,1088,2,3.9,15.0,2.70805020110221,1.3609765531356006
816546007290487,2022,2,9,1088,3,2.3,10.0,2.302585092994046,0.8329091229351039
816546007290487,2022,2,9,1088,9,4.0,25.0,3.2188758248682006,1.3862943611198906
816546007290487,2022,2,9,1088,10,11.1,47.0,3.8501476017100584,2.4069451083182885
816546007290487,2022,2,9,1088,12,6.5,32.0,3.4657359027997265,1.8718021769015913
816546007290487,2022,2,9,1088,13,6.0,17.0,2.833213344056216,1.791759469228055
816546007290487,2022,2,9,1088,14,6.7,26.0,3.258096538021482,1.9021075263969205
816546007290487,2022,2,9,1088,15,5.4,32.0,3.4657359027997265,1.6863989535702288
816546007290487,2022,2,9,1088,16,6.8,30.0,3.4011973816621555,1.916922612182061
816546007290487,2022,2,9,1088,18,1.0,7.0,1.9459101490553132,0.0
816546007290487,2022,2,9,1088,20,1.3,8.0,2.0794415416798357,0.26236426446749106
816546007290487,2022,2,9,1088,22,1.4,9.0,2.1972245773362196,0.3364722366212129
816546007290487,2022,2,9,1088,23,1.1,8.0,2.0794415416798357,0.09531017980432493
816546007290487,2022,2,9,1088,24,5.5,24.0,3.1780538303479458,1.7047480922384253
464691509489998,2018,2,9,1175,2,5.6,35.0,3.5553480614894135,1.7227665977411035
464691509489998,2018,2,9,1175,3,7.8,38.0,3.6375861597263857,2.0541237336955462
464691509489998,2018,2,9,1175,4,9.2,53.0,3.970291913552122,2.2192034840549946
247064768010661,2012,2,9,1175,14,10.6,51.0,3.9318256327243257,2.3608540011180215
464691509489998,2018,2,9,1175,31,5.9,37.0,3.6109179126442243,1.7749523509116738
511267860126144,2019,2,9,1194,9,6.8,30.0,3.4011973816621555,1.916922612182061
122566842010661,2007,2,9,1217,24,8.3,55.0,4.007333185232471,2.1162555148025524
722577852290487,2021,2,9,1230,13,2.3,13.0,2.5649493574615367,0.8329091229351039
618642398126144,2020,2,9,1285,4,8.9,52.0,3.9512437185814275,2.186051276738094
618642398126144,2020,2,9,1285,7,5.1,28.0,3.332204510175204,1.62924053973028
464691510489998,2018,2,9,1291,9,6.6,40.0,3.6888794541139363,1.8870696490323797
464691510489998,2018,2,9,1291,16,5.2,22.0,3.091042453358316,1.6486586255873816
464691510489998,2018,2,9,1291,49,4.2,18.0,2.8903717578961645,1.4350845252893227
464691512489998,2018,2,9,1307,32,6.0,39.0,3.6635616461296463,1.791759469228055
511267856126144,2019,2,9,1322,3,8.3,39.0,3.6635616461296463,2.1162555148025524
511267856126144,2019,2,9,1322,8,16.0,54.0,3.9889840465642745,2.772588722239781
816546009290487,2022,2,9,1420,2,14.0,69.0,4.23410650459726,2.6390573296152584
816546009290487,2022,2,9,1420,4,10.3,50.0,3.912023005428146,2.33214389523559
816546009290487,2022,2,9,1420,5,9.0,50.0,3.912023005428146,2.1972245773362196
816546009290487,2022,2,9,1420,8,8.7,47.0,3.8501476017100584,2.163323025660538
511268735126144,2019,2,9,1436,1,6.0,29.0,3.367295829986474,1.791759469228055
511268735126144,2019,2,9,1436,2,12.7,63.0,4.143134726391533,2.5416019934645457
511268735126144,2019,2,9,1436,4,10.3,59.0,4.07753744390572,2.33214389523559
511268735126144,2019,2,9,1436,5,1.9,12.0,2.4849066497880004,0.6418538861723947
118137408010661,2008,2,9,1436,6,7.5,45.0,3.8066624897703196,2.0149030205422647
16365566020004,2013,2,9,1436,7,6.5,40.0,3.6888794541139363,1.8718021769015913
55951838010538,2003,2,9,1436,9,8.9,64.0,4.1588830833596715,2.186051276738094
511268735126144,2019,2,9,1436,12,8.0,41.0,3.713572066704308,2.0794415416798357
511268735126144,2019,2,9,1436,13,10.2,40.0,3.6888794541139363,2.322387720290225
511268735126144,2019,2,9,1436,17,5.8,26.0,3.258096538021482,1.7578579175523736
511268735126144,2019,2,9,1436,18,6.5,36.0,3.58351893845611,1.8718021769015913
511268735126144,2019,2,9,1436,20,5.7,25.0,3.2188758248682006,1.7404661748405046
816546006290487,2022,2,9,1468,4,14.6,56.0,4.02535169073515,2.681021528714291
144987848010661,2009,2,9,1468,7,8.0,31.0,3.4339872044851463,2.0794415416798357
816546006290487,2022,2,9,1468,10,1.1,9.0,2.1972245773362196,0.09531017980432493
816546006290487,2022,2,9,1468,11,5.8,24.0,3.1780538303479458,1.7578579175523736
816546006290487,2022,2,9,1468,13,1.4,9.0,2.1972245773362196,0.3364722366212129
816546006290487,2022,2,9,1468,18,1.5,13.0,2.5649493574615367,0.4054651081081644
816546006290487,2022,2,9,1468,33,7.0,43.0,3.7612001156935624,1.9459101490553132
816546006290487,2022,2,9,1468,34,7.5,46.0,3.828641396489095,2.0149030205422647
816546006290487,2022,2,9,1468,36,6.9,45.0,3.8066624897703196,1.9315214116032138
816546006290487,2022,2,9,1468,39,5.6,32.0,3.4657359027997265,1.7227665977411035
816546006290487,2022,2,9,1468,47,5.9,48.0,3.871201010907891,1.7749523509116738
816546006290487,2022,2,9,1468,48,5.9,41.0,3.713572066704308,1.7749523509116738
816546006290487,2022,2,9,1468,54,5.1,40.0,3.6888794541139363,1.62924053973028
618642454126144,2020,2,9,1477,2,12.5,61.0,4.110873864173311,2.5257286443082556
618642454126144,2020,2,9,1477,10,5.0,20.0,2.995732273553991,1.6094379124341003
464691556489998,2018,2,9,1822,9,12.7,63.0,4.143134726391533,2.5416019934645457
464691556489998,2018,2,9,1822,18,5.3,29.0,3.367295829986474,1.667706820558076
816546071290487,2022,2,9,2834,3,6.3,39.0,3.6635616461296463,1.840549633397487
816546071290487,2022,2,9,2834,5,24.5,86.0,4.454347296253507,3.1986731175506815
816546071290487,2022,2,9,2834,7,6.0,23.0,3.1354942159291497,1.791759469228055
816546071290487,2022,2,9,2834,13,1.0,7.0,1.9459101490553132,0.0
816545983290487,2022,2,11,249,13,2.5,11.0,2.3978952727983707,0.9162907318741551
816545983290487,2022,2,11,249,29,2.3,19.0,2.9444389791664403,0.8329091229351039
816545984290487,2022,2,11,250,1,2.8,17.0,2.833213344056216,1.0296194171811581
816545984290487,2022,2,11,250,18,9.7,38.0,3.6375861597263857,2.272125885509337
816545984290487,2022,2,11,250,19,5.2,22.0,3.091042453358316,1.6486586255873816
816545984290487,2022,2,11,250,24,8.9,36.0,3.58351893845611,2.186051276738094
816545984290487,2022,2,11,250,34,5.9,29.0,3.367295829986474,1.7749523509116738
618642515126144,2020,2,11,261,1,13.7,38.0,3.6375861597263857,2.617395832834079
618642515126144,2020,2,11,261,2,17.5,62.0,4.127134385045092,2.8622008809294686
618642515126144,2020,2,11,261,3,9.4,49.0,3.8918202981106265,2.2407096892759584
618642515126144,2020,2,11,261,4,13.2,62.0,4.127134385045092,2.580216829592325
618642515126144,2020,2,11,261,12,6.1,49.0,3.8918202981106265,1.8082887711792655
618642491126144,2020,2,11,278,2,13.1,52.0,3.9512437185814275,2.5726122302071057
618642511126144,2020,2,11,772,8,13.6,83.0,4.418840607796598,2.6100697927420065
816545976290487,2022,2,11,1287,2,6.9,41.0,3.713572066704308,1.9315214116032138
171871725020004,2015,2,11,1287,3,7.5,61.0,4.110873864173311,2.0149030205422647
144988483010661,2009,2,11,1287,4,6.9,51.0,3.9318256327243257,1.9315214116032138
171871725020004,2015,2,11,1287,5,8.5,54.0,3.9889840465642745,2.1400661634962708
171871725020004,2015,2,11,1287,6,9.5,66.0,4.189654742026425,2.2512917986064953
171871725020004,2015,2,11,1287,11,7.0,58.0,4.060443010546419,1.9459101490553132
171871725020004,2015,2,11,1287,12,6.1,47.0,3.8501476017100584,1.8082887711792655
144988483010661,2009,2,11,1287,13,9.8,60.0,4.0943445622221,2.2823823856765264
171871725020004,2015,2,11,1287,14,10.8,72.0,4.276666119016055,2.379546134130174
144988483010661,2009,2,11,1287,16,8.7,58.0,4.060443010546419,2.163323025660538
144988483010661,2009,2,11,1287,17,10.6,59.0,4.07753744390572,2.3608540011180215
144988483010661,2009,2,11,1287,18,9.9,66.0,4.189654742026425,2.2925347571405443
171871725020004,2015,2,11,1287,20,15.2,72.0,4.276666119016055,2.7212954278522306
1287180359290487,2024,2,11,1458,1,7.1,31.0,3.4339872044851463,1.9600947840472698
1287180359290487,2024,2,11,1458,2,3.4,11.0,2.3978952727983707,1.2237754316221157
1287180359290487,2024,2,11,1458,5,10.6,39.0,3.6635616461296463,2.3608540011180215
1287180359290487,2024,2,11,1458,7,8.3,36.0,3.58351893845611,2.1162555148025524
1287180359290487,2024,2,11,1458,13,7.9,32.0,3.4657359027997265,2.066862759472976
1287180359290487,2024,2,11,1458,15,9.5,32.0,3.4657359027997265,2.2512917986064953
1287180359290487,2024,2,11,1458,21,8.0,36.0,3.58351893845611,2.0794415416798357
1287180359290487,2024,2,11,1458,22,5.8,33.0,3.4965075614664802,1.7578579175523736
1287180359290487,2024,2,11,1458,24,6.8,37.0,3.6109179126442243,1.916922612182061
1287180359290487,2024,2,11,1458,26,7.3,30.0,3.4011973816621555,1.9878743481543455
1287180359290487,2024,2,11,1458,27,6.0,26.0,3.258096538021482,1.791759469228055
1287180359290487,2024,2,11,1458,28,5.4,29.0,3.367295829986474,1.6863989535702288
1287180359290487,2024,2,11,1458,29,5.7,31.0,3.4339872044851463,1.7404661748405046
1287180359290487,2024,2,11,1458,30,5.3,23.0,3.1354942159291497,1.667706820558076
464691483489998,2018,2,15,168,5,17.3,82.0,4.406719247264253,2.8507065015037334
464691483489998,2018,2,15,168,10,11.9,69.0,4.23410650459726,2.4765384001174837
464691483489998,2018,2,15,168,13,6.9,42.0,3.7376696182833684,1.9315214116032138
464691483489998,2018,2,15,168,14,7.7,52.0,3.9512437185814275,2.0412203288596382
464691483489998,2018,2,15,168,21,7.2,59.0,4.07753744390572,1.9740810260220096
247064667010661,2012,2,15,168,24,6.1,45.0,3.8066624897703196,1.8082887711792655
464691483489998,2018,2,15,168,25,13.7,70.0,4.248495242049359,2.617395832834079
511268768126144,2019,2,15,174,2,11.6,43.0,3.7612001156935624,2.451005098112319
511268768126144,2019,2,15,174,4,11.0,52.0,3.9512437185814275,2.3978952727983707
511268768126144,2019,2,15,174,15,10.7,61.0,4.110873864173311,2.3702437414678603
511268768126144,2019,2,15,174,16,12.6,57.0,4.04305126783455,2.533696813957432
511268768126144,2019,2,15,174,17,6.7,35.0,3.5553480614894135,1.9021075263969205
511268768126144,2019,2,15,174,18,8.8,52.0,3.9512437185814275,2.174751721484161
171871632020004,2014,2,15,267,4,5.3,22.0,3.091042453358316,1.667706820558076
171871632020004,2014,2,15,267,34,5.5,20.0,2.995732273553991,1.7047480922384253
722577760290487,2021,2,15,267,44,5.5,30.0,3.4011973816621555,1.7047480922384253
144988625010661,2009,2,15,289,2,8.8,61.0,4.110873864173311,2.174751721484161
816545895290487,2022,2,15,289,3,7.2,41.0,3.713572066704308,1.9740810260220096
816545895290487,2022,2,15,289,4,5.7,39.0,3.6635616461296463,1.7404661748405046
171871614020004,2015,2,15,289,5,8.1,59.0,4.07753744390572,2.0918640616783932
171871614020004,2015,2,15,289,6,8.0,47.0,3.8501476017100584,2.0794415416798357
816545895290487,2022,2,15,289,7,6.9,51.0,3.9318256327243257,1.9315214116032138
816545895290487,2022,2,15,289,8,7.2,45.0,3.8066624897703196,1.9740810260220096
816545895290487,2022,2,15,289,9,7.6,50.0,3.912023005428146,2.028148247292285
816545895290487,2022,2,15,289,10,8.3,52.0,3.9512437185814275,2.1162555148025524
816545895290487,2022,2,15,289,12,9.6,68.0,4.219507705176107,2.2617630984737906
816545895290487,2022,2,15,289,15,5.8,28.0,3.332204510175204,1.7578579175523736
816545895290487,2022,2,15,289,16,1.7,15.0,2.70805020110221,0.5306282510621704
816545895290487,2022,2,15,289,18,6.5,45.0,3.8066624897703196,1.8718021769015913
816545895290487,2022,2,15,289,33,9.1,58.0,4.060443010546419,2.2082744135228043
816545895290487,2022,2,15,289,34,2.7,15.0,2.70805020110221,0.9932517730102834
722577831290487,2021,2,15,301,1,3.3,16.0,2.772588722239781,1.1939224684724346
722577831290487,2021,2,15,301,3,8.2,32.0,3.4657359027997265,2.1041341542702074
722577831290487,2021,2,15,301,6,7.9,62.0,4.127134385045092,2.066862759472976
722577831290487,2021,2,15,301,14,8.9,60.0,4.0943445622221,2.186051276738094
722577831290487,2021,2,15,301,16,5.5,38.0,3.6375861597263857,1.7047480922384253
722577831290487,2021,2,15,301,20,1.5,11.0,2.3978952727983707,0.4054651081081644
722577831290487,2021,2,15,301,21,1.0,7.0,1.9459101490553132,0.0
722577831290487,2021,2,15,301,22,1.1,9.0,2.1972245773362196,0.09531017980432493
171871731020004,2014,2,15,301,26,6.0,33.0,3.4965075614664802,1.791759469228055
144988491010661,2009,2,15,386,1,6.2,30.0,3.4011973816621555,1.824549292051046
816545979290487,2022,2,15,386,4,1.3,8.0,2.0794415416798357,0.26236426446749106
618642493126144,2020,2,15,495,21,1.0,8.0,2.0794415416798357,0.0
511267910126144,2019,2,15,529,9,1.5,10.0,2.302585092994046,0.4054651081081644
511267910126144,2019,2,15,529,10,12.9,60.0,4.0943445622221,2.5572273113676265
511267911126144,2019,2,15,531,1,10.3,61.0,4.110873864173311,2.33214389523559
511267911126144,2019,2,15,531,12,5.8,46.0,3.828641396489095,1.7578579175523736
511267911126144,2019,2,15,531,32,14.6,77.0,4.343805421853684,2.681021528714291
73591940010538,2006,2,15,540,2,6.2,21.0,3.044522437723423,1.824549292051046
511268769126144,2019,2,15,625,3,12.7,45.0,3.8066624897703196,2.5416019934645457
511268769126144,2019,2,15,625,4,11.1,61.0,4.110873864173311,2.4069451083182885
511268769126144,2019,2,15,625,6,10.0,44.0,3.784189633918261,2.302585092994046
16365517020004,2013,2,15,625,14,5.5,30.0,3.4011973816621555,1.7047480922384253
306275654489998,2016,2,15,697,7,14.0,68.0,4.219507705176107,2.6390573296152584
1287180369290487,2024,2,15,866,7,5.7,27.0,3.295836866004329,1.7404661748405046
1287180421290487,2024,2,15,947,5,6.3,40.0,3.6888794541139363,1.840549633397487
1287180421290487,2024,2,15,947,7,14.2,90.0,4.499809670330265,2.653241964607215
1287180421290487,2024,2,15,947,10,5.3,31.0,3.4339872044851463,1.667706820558076
1287180421290487,2024,2,15,947,11,17.2,99.0,4.59511985013459,2.8449093838194073
1287180421290487,2024,2,15,947,12,12.8,73.0,4.290459441148391,2.5494451709255714
1287180421290487,2024,2,15,947,13,6.3,43.0,3.7612001156935624,1.840549633397487
1287180421290487,2024,2,15,947,14,9.9,69.0,4.23410650459726,2.2925347571405443
1287180421290487,2024,2,15,947,15,4.6,25.0,3.2188758248682006,1.5260563034950492
1287180421290487,2024,2,15,947,17,5.2,29.0,3.367295829986474,1.6486586255873816
1287180421290487,2024,2,15,947,21,14.1,75.0,4.31748811353631,2.6461747973841225
222468882010661,2011,2,15,947,25,5.3,34.0,3.5263605246161616,1.667706820558076
618642465126144,2020,2,15,964,8,9.2,36.0,3.58351893845611,2.2192034840549946
306275652489998,2016,2,15,1007,2,13.3,69.0,4.23410650459726,2.5877640352277083
722577830290487,2021,2,15,1054,6,7.4,53.0,3.970291913552122,2.0014800002101243
144988493010661,2009,2,15,1054,10,5.9,48.0,3.871201010907891,1.7749523509116738
171871730020004,2014,2,15,1054,11,9.0,50.0,3.912023005428146,2.1972245773362196
171871730020004,2014,2,15,1054,12,12.2,61.0,4.110873864173311,2.501435951739211
722577830290487,2021,2,15,1054,15,13.8,60.0,4.0943445622221,2.624668592163159
618642495126144,2020,2,15,1099,5,12.2,62.0,4.127134385045092,2.501435951739211
62277888010538,2005,2,15,1102,10,13.8,50.0,3.912023005428146,2.624668592163159
464691484489998,2018,2,15,1104,5,20.6,85.0,4.442651256490317,3.0252910757955354
464691484489998,2018,2,15,1104,6,10.5,63.0,4.143134726391533,2.3513752571634776
464691484489998,2018,2,15,1104,7,24.6,89.0,4.48863636973214,3.202746442938317
511267913126144,2019,2,15,1316,1,2.9,19.0,2.9444389791664403,1.0647107369924282
511267913126144,2019,2,15,1316,2,7.1,33.0,3.4965075614664802,1.9600947840472698
122567090010661,2007,2,15,1316,7,5.6,30.0,3.4011973816621555,1.7227665977411035
511267913126144,2019,2,15,1316,8,6.0,25.0,3.2188758248682006,1.791759469228055
511267913126144,2019,2,15,1316,9,1.5,10.0,2.302585092994046,0.4054651081081644
511267913126144,2019,2,15,1316,11,12.5,40.0,3.6888794541139363,2.5257286443082556
247064670010661,2012,2,15,1316,14,7.3,29.0,3.367295829986474,1.9878743481543455
511267913126144,2019,2,15,1316,16,14.3,51.0,3.9318256327243257,2.6602595372658615
511267913126144,2019,2,15,1316,17,6.5,28.0,3.332204510175204,1.8718021769015913
511267913126144,2019,2,15,1316,22,5.7,29.0,3.367295829986474,1.7404661748405046
816545977290487,2022,2,15,1360,5,14.0,58.0,4.060443010546419,2.6390573296152584
816545977290487,2022,2,15,1360,6,7.4,44.0,3.784189633918261,2.0014800002101243
62278211010538,2005,2,15,1360,7,7.9,60.0,4.0943445622221,2.066862759472976
62278211010538,2005,2,15,1360,8,8.0,47.0,3.8501476017100584,2.0794415416798357
816545977290487,2022,2,15,1360,26,5.8,42.0,3.7376696182833684,1.7578579175523736
816545977290487,2022,2,15,1360,30,1.0,7.0,1.9459101490553132,0.0
464691480489998,2018,2,15,1378,9,9.2,61.0,4.110873864173311,2.2192034840549946
464691480489998,2018,2,15,1378,23,6.8,46.0,3.828641396489095,1.916922612182061
464691480489998,2018,2,15,1378,26,12.5,60.0,4.0943445622221,2.5257286443082556
1287180381290487,2024,2,15,1382,4,21.9,70.0,4.248495242049359,3.086486636822455
1287180381290487,2024,2,15,1382,6,4.1,19.0,2.9444389791664403,1.410986973710262
1287180381290487,2024,2,15,1382,7,4.2,20.0,2.995732273553991,1.4350845252893227
375519125489998,2017,2,15,1382,8,15.1,60.0,4.0943445622221,2.714694743820879
1287180381290487,2024,2,15,1382,9,5.0,20.0,2.995732273553991,1.6094379124341003
1287180381290487,2024,2,15,1382,11,2.4,12.0,2.4849066497880004,0.8754687373538999
1287180381290487,2024,2,15,1382,12,4.7,25.0,3.2188758248682006,1.547562508716013
1287180381290487,2024,2,15,1382,13,4.3,26.0,3.258096538021482,1.4586150226995167
1287180381290487,2024,2,15,1382,14,3.1,14.0,2.6390573296152584,1.1314021114911006
1287180381290487,2024,2,15,1382,15,5.5,31.0,3.4339872044851463,1.7047480922384253
1287180381290487,2024,2,15,1382,16,5.0,28.0,3.332204510175204,1.6094379124341003
1287180381290487,2024,2,15,1382,17,5.2,29.0,3.367295829986474,1.6486586255873816
1287180381290487,2024,2,15,1382,18,5.0,28.0,3.332204510175204,1.6094379124341003
1287180381290487,2024,2,15,1382,30,3.0,16.0,2.772588722239781,1.0986122886681098
1287180381290487,2024,2,15,1382,33,1.1,8.0,2.0794415416798357,0.09531017980432493
618642497126144,2020,2,15,1409,11,5.4,28.0,3.332204510175204,1.6863989535702288
618642497126144,2020,2,15,1409,12,3.1,12.0,2.4849066497880004,1.1314021114911006
1192967919290487,2023,2,15,1421,16,8.2,37.0,3.6109179126442243,2.1041341542702074
1192967919290487,2023,2,15,1421,18,7.7,32.0,3.4657359027997265,2.0412203288596382
1192967919290487,2023,2,15,1421,40,5.7,30.0,3.4011973816621555,1.7404661748405046
1192967917290487,2023,2,15,1455,3,9.3,51.0,3.9318256327243257,2.2300144001592104
1192967917290487,2023,2,15,1455,8,10.2,51.0,3.9318256327243257,2.322387720290225
1192967917290487,2023,2,15,1455,10,19.0,67.0,4.204692619390966,2.9444389791664403
1192967917290487,2023,2,15,1455,11,5.9,33.0,3.4965075614664802,1.7749523509116738
618642432126144,2020,2,17,33,2,7.3,48.0,3.871201010907891,1.9878743481543455
1287180453290487,2024,2,17,69,5,8.4,53.0,3.970291913552122,2.128231705849268
375519197489998,2017,2,17,69,6,7.8,50.0,3.912023005428146,2.0541237336955462
375519197489998,2017,2,17,69,7,8.9,50.0,3.912023005428146,2.186051276738094
1287180453290487,2024,2,17,69,14,5.1,27.0,3.295836866004329,1.62924053973028
618642475126144,2020,2,17,74,9,5.6,37.0,3.6109179126442243,1.7227665977411035
618642475126144,2020,2,17,74,10,5.2,36.0,3.58351893845611,1.6486586255873816
1192967936290487,2023,2,17,96,2,11.8,70.0,4.248495242049359,2.468099531471619
222468902010661,2011,2,17,128,16,5.1,28.0,3.332204510175204,1.62924053973028
171871754020004,2014,2,17,173,4,18.9,74.0,4.30406509320417,2.9391619220655967
722577846290487,2021,2,17,173,5,11.0,61.0,4.110873864173311,2.3978952727983707
722577846290487,2021,2,17,173,46,3.1,23.0,3.1354942159291497,1.1314021114911006
618642472126144,2020,2,17,192,9,5.9,38.0,3.6375861597263857,1.7749523509116738
618642472126144,2020,2,17,192,10,5.6,36.0,3.58351893845611,1.7227665977411035
247064712010661,2012,2,17,202,6,8.4,62.0,4.127134385045092,2.128231705849268
